_id,code,valeur,date
692fb825ecf7d7259d3c2379,SLE,23.225042,2025-11-24T18:59:59
692fb825ecf7d7259d3c237a,SLL,20969.498139,2025-11-24T18:59:59
692fb825ecf7d7259d3c237b,SOS,571.497294,2025-11-24T18:59:59
692fb825ecf7d7259d3c237c,SRD,38.428037,2025-11-24T18:59:59
692fb825ecf7d7259d3c237d,STD,20697.981008,2025-11-24T18:59:59
692fb825ecf7d7259d3c237e,STN,21.625,2025-11-24T18:59:59
692fb825ecf7d7259d3c237f,SVC,8.753217,2025-11-24T18:59:59
692fb825ecf7d7259d3c2380,SYP,11056.775585,2025-11-24T18:59:59
692fb825ecf7d7259d3c2381,SZL,17.29033,2025-11-24T18:59:59
692fb825ecf7d7259d3c2382,THB,32.360553,2025-11-24T18:59:59
692fb825ecf7d7259d3c2383,TJS,9.273627,2025-11-24T18:59:59
692fb825ecf7d7259d3c2384,TMT,3.5,2025-11-24T18:59:59
692fb825ecf7d7259d3c2385,TND,2.954993,2025-11-24T18:59:59
692fb825ecf7d7259d3c2386,TOP,2.40776,2025-11-24T18:59:59
692fb825ecf7d7259d3c2387,TRY,42.447502,2025-11-24T18:59:59
692fb825ecf7d7259d3c2388,TTD,6.800192,2025-11-24T18:59:59
692fb825ecf7d7259d3c2389,TWD,31.441102,2025-11-24T18:59:59
692fb825ecf7d7259d3c238a,TZS,2469.049007,2025-11-24T18:59:59
692fb825ecf7d7259d3c238b,UAH,42.497206,2025-11-24T18:59:59
692fb825ecf7d7259d3c238c,UGX,3626.233656,2025-11-24T18:59:59
692fb825ecf7d7259d3c238d,USD,1,2025-11-24T18:59:59
692fb825ecf7d7259d3c238e,UYU,39.788925,2025-11-24T18:59:59
692fb825ecf7d7259d3c238f,UZS,12015.00039,2025-11-24T18:59:59
692fb825ecf7d7259d3c2390,VES,242.806603,2025-11-24T18:59:59
692fb825ecf7d7259d3c2391,VND,26375.5,2025-11-24T18:59:59
692fb825ecf7d7259d3c2392,VUV,122.732213,2025-11-24T18:59:59
692fb825ecf7d7259d3c2393,WST,2.821685,2025-11-24T18:59:59
692fb825ecf7d7259d3c2394,XAF,568.378412,2025-11-24T18:59:59
692fb825ecf7d7259d3c2395,XAG,0.019463,2025-11-24T18:59:59
692fb825ecf7d7259d3c2396,XAU,0.000241,2025-11-24T18:59:59
692fb825ecf7d7259d3c2397,XCD,2.70255,2025-11-24T18:59:59
692fb825ecf7d7259d3c2398,XCG,1.802979,2025-11-24T18:59:59
692fb825ecf7d7259d3c2399,XDR,0.708747,2025-11-24T18:59:59
692fb825ecf7d7259d3c239a,XOF,567.495264,2025-11-24T18:59:59
692fb825ecf7d7259d3c239b,XPF,103.874991,2025-11-24T18:59:59
692fb825ecf7d7259d3c239c,YER,238.473613,2025-11-24T18:59:59
692fb825ecf7d7259d3c239d,ZAR,17.305145,2025-11-24T18:59:59
692fb825ecf7d7259d3c239e,ZMK,9001.202763,2025-11-24T18:59:59
692fb825ecf7d7259d3c239f,ZMW,23.083888,2025-11-24T18:59:59
692fb825ecf7d7259d3c23a0,ZWL,321.999592,2025-11-24T18:59:59
692fb82aecf7d7259d3c23a1,AED,3.672504,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a2,AFN,66.330873,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a3,ALL,83.933999,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a4,AMD,381.762918,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a5,ANG,1.790055,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a6,AOA,916.999795,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a7,ARS,1424.497786,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a8,AUD,1.547473,2025-11-23T18:59:59
692fb82aecf7d7259d3c23a9,AWG,1.8,2025-11-23T18:59:59
692fb82aecf7d7259d3c23aa,AZN,1.702481,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ab,BAM,1.69848,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ac,BBD,2.012592,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ad,BDT,122.501086,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ae,BGN,1.69848,2025-11-23T18:59:59
692fb82aecf7d7259d3c23af,BHD,0.376726,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b0,BIF,2946.765089,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b1,BMD,1,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b2,BND,1.308033,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b3,BOB,6.904907,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b4,BRL,5.403599,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b5,BSD,0.999218,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b6,BTC,0.000011519974,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b7,BTN,89.421624,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b8,BWP,13.470256,2025-11-23T18:59:59
692fb82aecf7d7259d3c23b9,BYN,3.413461,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ba,BYR,19600,2025-11-23T18:59:59
692fb82aecf7d7259d3c23bb,BZD,2.00964,2025-11-23T18:59:59
692fb82aecf7d7259d3c23bc,CAD,1.409535,2025-11-23T18:59:59
692fb82aecf7d7259d3c23bd,CDF,2219.999896,2025-11-23T18:59:59
692fb82aecf7d7259d3c23be,CHF,0.808754,2025-11-23T18:59:59
692fb82aecf7d7259d3c23bf,CLF,0.023938,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c0,CLP,939.069963,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c1,CNY,7.10715,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c2,CNH,7.10303,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c3,COP,3761.007382,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c4,CRC,500.130265,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c5,CUC,1,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c6,CUP,26.5,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c7,CVE,95.757707,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c8,CZK,21.069901,2025-11-23T18:59:59
692fb82aecf7d7259d3c23c9,DJF,177.941815,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ca,DKK,6.490565,2025-11-23T18:59:59
692fb82aecf7d7259d3c23cb,DOP,63.074251,2025-11-23T18:59:59
692fb82aecf7d7259d3c23cc,DZD,130.727746,2025-11-23T18:59:59
692fb82aecf7d7259d3c23cd,EGP,47.468954,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ce,ERN,15,2025-11-23T18:59:59
692fb82aecf7d7259d3c23cf,ETB,154.668606,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d0,EUR,0.869015,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d1,FJD,2.290984,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d2,FKP,0.763324,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d3,GBP,0.763595,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d4,GEL,2.711231,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d5,GGP,0.763324,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d6,GHS,11.111594,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d7,GIP,0.763324,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d8,GMD,73.500977,2025-11-23T18:59:59
692fb82aecf7d7259d3c23d9,GNF,8679.114199,2025-11-23T18:59:59
692fb82aecf7d7259d3c23da,GTQ,7.656969,2025-11-23T18:59:59
692fb82aecf7d7259d3c23db,GYD,209.057751,2025-11-23T18:59:59
692fb82aecf7d7259d3c23dc,HKD,7.78274,2025-11-23T18:59:59
692fb82aecf7d7259d3c23dd,HNL,26.297004,2025-11-23T18:59:59
692fb82aecf7d7259d3c23de,HRK,6.548099,2025-11-23T18:59:59
692fb82aecf7d7259d3c23df,HTG,130.838037,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e0,HUF,333.741498,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e1,IDR,16671.6,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e2,ILS,3.28229,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e3,IMP,0.763324,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e4,INR,89.641502,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e5,IQD,1308.988276,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e6,IRR,42100.000284,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e7,ISK,127.690011,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e8,JEP,0.763324,2025-11-23T18:59:59
692fb82aecf7d7259d3c23e9,JMD,160.686062,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ea,JOD,0.709025,2025-11-23T18:59:59
692fb82aecf7d7259d3c23eb,JPY,156.699499,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ec,KES,129.300912,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ed,KGS,87.450059,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ee,KHR,3996.52627,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ef,KMF,427.999694,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f0,KPW,899.999043,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f1,KRW,1469.730034,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f2,KWD,0.307201,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f3,KYD,0.83274,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f4,KZT,520.243161,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f5,LAK,21696.048632,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f6,LBP,89535.735997,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f7,LKR,307.564047,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f8,LRD,178.862353,2025-11-23T18:59:59
692fb82aecf7d7259d3c23f9,LSL,17.367173,2025-11-23T18:59:59
692fb82aecf7d7259d3c23fa,LTL,2.95274,2025-11-23T18:59:59
692fb82aecf7d7259d3c23fb,LVL,0.60489,2025-11-23T18:59:59
692fb82aecf7d7259d3c23fc,LYD,5.469388,2025-11-23T18:59:59
692fb82aecf7d7259d3c23fd,MAD,9.286843,2025-11-23T18:59:59
692fb82aecf7d7259d3c23fe,MDL,17.147199,2025-11-23T18:59:59
692fb82aecf7d7259d3c23ff,MGA,4511.50673,2025-11-23T18:59:59
692fb82aecf7d7259d3c2400,MKD,53.430308,2025-11-23T18:59:59
692fb82aecf7d7259d3c2401,MMK,2099.718955,2025-11-23T18:59:59
692fb82aecf7d7259d3c2402,MNT,3565.476387,2025-11-23T18:59:59
692fb82aecf7d7259d3c2403,MOP,8.01294,2025-11-23T18:59:59
692fb82aecf7d7259d3c2404,MRU,39.55102,2025-11-23T18:59:59
692fb82aecf7d7259d3c2405,MUR,46.201128,2025-11-23T18:59:59
692fb82aecf7d7259d3c2406,MVR,15.417591,2025-11-23T18:59:59
692fb82aecf7d7259d3c2407,MWK,1732.696483,2025-11-23T18:59:59
692fb82aecf7d7259d3c2408,MXN,18.47654,2025-11-23T18:59:59
692fb82aecf7d7259d3c2409,MYR,4.167498,2025-11-23T18:59:59
692fb82aecf7d7259d3c240a,MZN,63.909933,2025-11-23T18:59:59
692fb82aecf7d7259d3c240b,NAD,17.367173,2025-11-23T18:59:59
692fb82aecf7d7259d3c240c,NGN,1452.419991,2025-11-23T18:59:59
692fb82aecf7d7259d3c240d,NIO,36.769431,2025-11-23T18:59:59
692fb82aecf7d7259d3c240e,NOK,10.24404,2025-11-23T18:59:59
692fb82aecf7d7259d3c240f,NPR,143.074251,2025-11-23T18:59:59
692fb82aecf7d7259d3c2410,NZD,1.78179,2025-11-23T18:59:59
692fb82aecf7d7259d3c2411,OMR,0.384386,2025-11-23T18:59:59
692fb82aecf7d7259d3c2412,PAB,0.999218,2025-11-23T18:59:59
692fb82aecf7d7259d3c2413,PEN,3.377421,2025-11-23T18:59:59
692fb82aecf7d7259d3c2414,PGK,4.228398,2025-11-23T18:59:59
692fb82aecf7d7259d3c2415,PHP,58.791502,2025-11-23T18:59:59
692fb82aecf7d7259d3c2416,PKR,282.357273,2025-11-23T18:59:59
692fb82aecf7d7259d3c2417,PLN,3.68289,2025-11-23T18:59:59
692fb82aecf7d7259d3c2418,PYG,7009.986974,2025-11-23T18:59:59
692fb82aecf7d7259d3c2419,QAR,3.641858,2025-11-23T18:59:59
692fb82aecf7d7259d3c241a,RON,4.419902,2025-11-23T18:59:59
692fb82aecf7d7259d3c241b,RSD,101.875814,2025-11-23T18:59:59
692fb82aecf7d7259d3c241c,RUB,79.054509,2025-11-23T18:59:59
692fb82aecf7d7259d3c241d,RWF,1452.887538,2025-11-23T18:59:59
692fb82aecf7d7259d3c241e,SAR,3.750501,2025-11-23T18:59:59
692fb82aecf7d7259d3c241f,SBD,8.230592,2025-11-23T18:59:59
692fb82aecf7d7259d3c2420,SCR,13.944855,2025-11-23T18:59:59
692fb82aecf7d7259d3c2421,SDG,600.999834,2025-11-23T18:59:59
692fb82aecf7d7259d3c2422,SEK,9.544955,2025-11-23T18:59:59
692fb82aecf7d7259d3c2423,SGD,1.30724,2025-11-23T18:59:59
692fb82aecf7d7259d3c2424,SHP,0.750259,2025-11-23T18:59:59
692fb82aecf7d7259d3c2425,SLE,23.375041,2025-11-23T18:59:59
692fb82aecf7d7259d3c2426,SLL,20969.498139,2025-11-23T18:59:59
692fb82aecf7d7259d3c2427,SOS,570.039079,2025-11-23T18:59:59
692fb82aecf7d7259d3c2428,SRD,38.5525,2025-11-23T18:59:59
692fb82aecf7d7259d3c2429,STD,20697.981008,2025-11-23T18:59:59
692fb82aecf7d7259d3c242a,STN,21.276596,2025-11-23T18:59:59
692fb82aecf7d7259d3c242b,SVC,8.743378,2025-11-23T18:59:59
692fb82aecf7d7259d3c242c,SYP,11056.74047,2025-11-23T18:59:59
692fb82aecf7d7259d3c242d,SZL,17.363439,2025-11-23T18:59:59
692fb82aecf7d7259d3c242e,THB,32.394998,2025-11-23T18:59:59
692fb82aecf7d7259d3c242f,TJS,9.21789,2025-11-23T18:59:59
692fb82aecf7d7259d3c2430,TMT,3.51,2025-11-23T18:59:59
692fb82aecf7d7259d3c2431,TND,2.956926,2025-11-23T18:59:59
692fb82aecf7d7259d3c2432,TOP,2.40776,2025-11-23T18:59:59
692fb82aecf7d7259d3c2433,TRY,42.430735,2025-11-23T18:59:59
692fb82aecf7d7259d3c2434,TTD,6.789405,2025-11-23T18:59:59
692fb82aecf7d7259d3c2435,TWD,31.353598,2025-11-23T18:59:59
692fb82aecf7d7259d3c2436,TZS,2458.098133,2025-11-23T18:59:59
692fb82aecf7d7259d3c2437,UAH,42.267217,2025-11-23T18:59:59
692fb82aecf7d7259d3c2438,UGX,3631.784629,2025-11-23T18:59:59
692fb82aecf7d7259d3c2439,USD,1,2025-11-23T18:59:59
692fb82aecf7d7259d3c243a,UYU,39.73947,2025-11-23T18:59:59
692fb82aecf7d7259d3c243b,UZS,11961.788971,2025-11-23T18:59:59
692fb82aecf7d7259d3c243c,VES,241.176018,2025-11-23T18:59:59
692fb82aecf7d7259d3c243d,VND,26353,2025-11-23T18:59:59
692fb82aecf7d7259d3c243e,VUV,122.457198,2025-11-23T18:59:59
692fb82aecf7d7259d3c243f,WST,2.821685,2025-11-23T18:59:59
692fb82aecf7d7259d3c2440,XAF,569.654364,2025-11-23T18:59:59
692fb82aecf7d7259d3c2441,XAG,0.019955,2025-11-23T18:59:59
692fb82aecf7d7259d3c2442,XAU,0.000245,2025-11-23T18:59:59
692fb82aecf7d7259d3c2443,XCD,2.70255,2025-11-23T18:59:59
692fb82aecf7d7259d3c2444,XCG,1.800868,2025-11-23T18:59:59
692fb82aecf7d7259d3c2445,XDR,0.708467,2025-11-23T18:59:59
692fb82aecf7d7259d3c2446,XOF,569.654364,2025-11-23T18:59:59
692fb82aecf7d7259d3c2447,XPF,103.569257,2025-11-23T18:59:59
692fb82aecf7d7259d3c2448,YER,238.502138,2025-11-23T18:59:59
692fb82aecf7d7259d3c2449,ZAR,17.37688,2025-11-23T18:59:59
692fb82aecf7d7259d3c244a,ZMK,9001.229093,2025-11-23T18:59:59
692fb82aecf7d7259d3c244b,ZMW,23.056882,2025-11-23T18:59:59
692fb82aecf7d7259d3c244c,ZWL,321.999592,2025-11-23T18:59:59
692fb82eecf7d7259d3c244d,AED,3.672504,2025-11-22T18:59:59
692fb82eecf7d7259d3c244e,AFN,66.304961,2025-11-22T18:59:59
692fb82eecf7d7259d3c244f,ALL,83.901211,2025-11-22T18:59:59
692fb82eecf7d7259d3c2450,AMD,381.613785,2025-11-22T18:59:59
692fb82eecf7d7259d3c2451,ANG,1.790055,2025-11-22T18:59:59
692fb82eecf7d7259d3c2452,AOA,917.000367,2025-11-22T18:59:59
692fb82eecf7d7259d3c2453,ARS,1424.503978,2025-11-22T18:59:59
692fb82eecf7d7259d3c2454,AUD,1.550869,2025-11-22T18:59:59
692fb82eecf7d7259d3c2455,AWG,1.8,2025-11-22T18:59:59
692fb82eecf7d7259d3c2456,AZN,1.70397,2025-11-22T18:59:59
692fb82eecf7d7259d3c2457,BAM,1.697817,2025-11-22T18:59:59
692fb82eecf7d7259d3c2458,BBD,2.011806,2025-11-22T18:59:59
692fb82eecf7d7259d3c2459,BDT,122.453231,2025-11-22T18:59:59
692fb82eecf7d7259d3c245a,BGN,1.698222,2025-11-22T18:59:59
692fb82eecf7d7259d3c245b,BHD,0.376579,2025-11-22T18:59:59
692fb82eecf7d7259d3c245c,BIF,2945.613959,2025-11-22T18:59:59
692fb82eecf7d7259d3c245d,BMD,1,2025-11-22T18:59:59
692fb82eecf7d7259d3c245e,BND,1.307522,2025-11-22T18:59:59
692fb82eecf7d7259d3c245f,BOB,6.902209,2025-11-22T18:59:59
692fb82eecf7d7259d3c2460,BRL,5.403604,2025-11-22T18:59:59
692fb82eecf7d7259d3c2461,BSD,0.998828,2025-11-22T18:59:59
692fb82eecf7d7259d3c2462,BTC,0.000011746533,2025-11-22T18:59:59
692fb82eecf7d7259d3c2463,BTN,89.386692,2025-11-22T18:59:59
692fb82eecf7d7259d3c2464,BWP,13.464994,2025-11-22T18:59:59
692fb82eecf7d7259d3c2465,BYN,3.412127,2025-11-22T18:59:59
692fb82eecf7d7259d3c2466,BYR,19600,2025-11-22T18:59:59
692fb82eecf7d7259d3c2467,BZD,2.008855,2025-11-22T18:59:59
692fb82eecf7d7259d3c2468,CAD,1.41005,2025-11-22T18:59:59
692fb82eecf7d7259d3c2469,CDF,2220.000362,2025-11-22T18:59:59
692fb82eecf7d7259d3c246a,CHF,0.80974,2025-11-22T18:59:59
692fb82eecf7d7259d3c246b,CLF,0.023938,2025-11-22T18:59:59
692fb82eecf7d7259d3c246c,CLP,939.070396,2025-11-22T18:59:59
692fb82eecf7d7259d3c246d,CNY,7.10715,2025-11-22T18:59:59
692fb82eecf7d7259d3c246e,CNH,7.105395,2025-11-22T18:59:59
692fb82eecf7d7259d3c246f,COP,3759.538174,2025-11-22T18:59:59
692fb82eecf7d7259d3c2470,CRC,499.934893,2025-11-22T18:59:59
692fb82eecf7d7259d3c2471,CUC,1,2025-11-22T18:59:59
692fb82eecf7d7259d3c2472,CUP,26.5,2025-11-22T18:59:59
692fb82eecf7d7259d3c2473,CVE,95.7203,2025-11-22T18:59:59
692fb82eecf7d7259d3c2474,CZK,21.026104,2025-11-22T18:59:59
692fb82eecf7d7259d3c2475,DJF,177.872303,2025-11-22T18:59:59
692fb82eecf7d7259d3c2476,DKK,6.486804,2025-11-22T18:59:59
692fb82eecf7d7259d3c2477,DOP,63.049612,2025-11-22T18:59:59
692fb82eecf7d7259d3c2478,DZD,130.676679,2025-11-22T18:59:59
692fb82eecf7d7259d3c2479,EGP,47.417857,2025-11-22T18:59:59
692fb82eecf7d7259d3c247a,ERN,15,2025-11-22T18:59:59
692fb82eecf7d7259d3c247b,ETB,154.608186,2025-11-22T18:59:59
692fb82eecf7d7259d3c247c,EUR,0.868404,2025-11-22T18:59:59
692fb82eecf7d7259d3c247d,FJD,2.29104,2025-11-22T18:59:59
692fb82eecf7d7259d3c247e,FKP,0.763498,2025-11-22T18:59:59
692fb82eecf7d7259d3c247f,GBP,0.764555,2025-11-22T18:59:59
692fb82eecf7d7259d3c2480,GEL,2.703861,2025-11-22T18:59:59
692fb82eecf7d7259d3c2481,GGP,0.763498,2025-11-22T18:59:59
692fb82eecf7d7259d3c2482,GHS,11.107253,2025-11-22T18:59:59
692fb82eecf7d7259d3c2483,GIP,0.763498,2025-11-22T18:59:59
692fb82eecf7d7259d3c2484,GMD,73.503851,2025-11-22T18:59:59
692fb82eecf7d7259d3c2485,GNF,8675.723773,2025-11-22T18:59:59
692fb82eecf7d7259d3c2486,GTQ,7.653978,2025-11-22T18:59:59
692fb82eecf7d7259d3c2487,GYD,208.976084,2025-11-22T18:59:59
692fb82eecf7d7259d3c2488,HKD,7.78515,2025-11-22T18:59:59
692fb82eecf7d7259d3c2489,HNL,26.286731,2025-11-22T18:59:59
692fb82eecf7d7259d3c248a,HRK,6.544204,2025-11-22T18:59:59
692fb82eecf7d7259d3c248b,HTG,130.786927,2025-11-22T18:59:59
692fb82eecf7d7259d3c248c,HUF,333.070388,2025-11-22T18:59:59
692fb82eecf7d7259d3c248d,IDR,16671.6,2025-11-22T18:59:59
692fb82eecf7d7259d3c248e,ILS,3.287935,2025-11-22T18:59:59
692fb82eecf7d7259d3c248f,IMP,0.763498,2025-11-22T18:59:59
692fb82eecf7d7259d3c2490,INR,89.62415,2025-11-22T18:59:59
692fb82eecf7d7259d3c2491,IQD,1308.47693,2025-11-22T18:59:59
692fb82eecf7d7259d3c2492,IRR,42100.000352,2025-11-22T18:59:59
692fb82eecf7d7259d3c2493,ISK,127.690386,2025-11-22T18:59:59
692fb82eecf7d7259d3c2494,JEP,0.763498,2025-11-22T18:59:59
692fb82eecf7d7259d3c2495,JMD,160.623291,2025-11-22T18:59:59
692fb82eecf7d7259d3c2496,JOD,0.70904,2025-11-22T18:59:59
692fb82eecf7d7259d3c2497,JPY,156.39504,2025-11-22T18:59:59
692fb82eecf7d7259d3c2498,KES,129.250401,2025-11-22T18:59:59
692fb82eecf7d7259d3c2499,KGS,87.450384,2025-11-22T18:59:59
692fb82eecf7d7259d3c249a,KHR,3994.965059,2025-11-22T18:59:59
692fb82eecf7d7259d3c249b,KMF,428.00035,2025-11-22T18:59:59
692fb82eecf7d7259d3c249c,KPW,900.025833,2025-11-22T18:59:59
692fb82eecf7d7259d3c249d,KRW,1469.730383,2025-11-22T18:59:59
692fb82eecf7d7259d3c249e,KWD,0.307204,2025-11-22T18:59:59
692fb82eecf7d7259d3c249f,KYD,0.832415,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a0,KZT,520.039932,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a1,LAK,21687.573245,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a2,LBP,89500.759582,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a3,LKR,307.443899,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a4,LRD,178.792482,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a5,LSL,17.360389,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a6,LTL,2.95274,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a7,LVL,0.60489,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a8,LYD,5.467251,2025-11-22T18:59:59
692fb82eecf7d7259d3c24a9,MAD,9.283215,2025-11-22T18:59:59
692fb82eecf7d7259d3c24aa,MDL,17.140501,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ab,MGA,4509.744347,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ac,MKD,53.409436,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ad,MMK,2100.056486,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ae,MNT,3566.737973,2025-11-22T18:59:59
692fb82eecf7d7259d3c24af,MOP,8.009809,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b0,MRU,39.53557,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b1,MUR,46.203741,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b2,MVR,15.403739,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b3,MWK,1732.019619,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b4,MXN,18.478204,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b5,MYR,4.167504,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b6,MZN,63.910377,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b7,NAD,17.360389,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b8,NGN,1452.420377,2025-11-22T18:59:59
692fb82eecf7d7259d3c24b9,NIO,36.755067,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ba,NOK,10.253504,2025-11-22T18:59:59
692fb82eecf7d7259d3c24bb,NPR,143.01836,2025-11-22T18:59:59
692fb82eecf7d7259d3c24bc,NZD,1.781896,2025-11-22T18:59:59
692fb82eecf7d7259d3c24bd,OMR,0.384504,2025-11-22T18:59:59
692fb82eecf7d7259d3c24be,PAB,0.998828,2025-11-22T18:59:59
692fb82eecf7d7259d3c24bf,PEN,3.376101,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c0,PGK,4.226746,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c1,PHP,58.791504,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c2,PKR,282.246973,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c3,PLN,3.68085,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c4,PYG,7007.248578,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c5,QAR,3.640436,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c6,RON,4.419904,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c7,RSD,101.836017,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c8,RUB,78.970441,2025-11-22T18:59:59
692fb82eecf7d7259d3c24c9,RWF,1452.319979,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ca,SAR,3.750378,2025-11-22T18:59:59
692fb82eecf7d7259d3c24cb,SBD,8.230592,2025-11-22T18:59:59
692fb82eecf7d7259d3c24cc,SCR,13.939407,2025-11-22T18:59:59
692fb82eecf7d7259d3c24cd,SDG,601.000339,2025-11-22T18:59:59
692fb82eecf7d7259d3c24ce,SEK,9.552038,2025-11-22T18:59:59
692fb82eecf7d7259d3c24cf,SGD,1.303604,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d0,SHP,0.750259,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d1,SLE,23.375038,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d2,SLL,20969.498139,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d3,SOS,569.816398,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d4,SRD,38.552504,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d5,STD,20697.981008,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d6,STN,21.268284,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d7,SVC,8.739963,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d8,SYP,11056.971414,2025-11-22T18:59:59
692fb82eecf7d7259d3c24d9,SZL,17.356656,2025-11-22T18:59:59
692fb82eecf7d7259d3c24da,THB,32.395038,2025-11-22T18:59:59
692fb82eecf7d7259d3c24db,TJS,9.214289,2025-11-22T18:59:59
